ancien_nom,nouveau_nom,url
"DALL·E 2024-11-14 16.56.03 - A symbolic scene capturing the transition to the euro currency in 2002, showing a close-up of hands exchanging French francs and euro coins, represent.webp",dalle_2024_11_14_165603_1c8b12c5.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165603_1c8b12c5.webp
"DALL·E 2024-11-14 16.56.05 - A modest and respectful scene in a social services office in France in 1990, representing the creation of the RMI. A man in simple clothing is seated .webp",dalle_2024_11_14_165605_e71957aa.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165605_e71957aa.webp
"DALL·E 2024-11-14 16.56.06 - A night-time view of the Louvre Pyramid in 1986 at its inauguration in Paris, surrounded by spectators admiring its modern, illuminated glass structur.webp",dalle_2024_11_14_165606_fa16358b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165606_fa16358b.webp
"DALL·E 2024-11-14 16.56.08 - A scene of a meeting room in 1982, symbolizing the decentralization laws in France, with elected officials from different regions gathered around a la.webp",dalle_2024_11_14_165608_373d14a5.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165608_373d14a5.webp
"DALL·E 2024-11-14 16.56.13 - A quiet, focused scene inside a French classroom in 1975 during the establishment of the general baccalaureate. High school students are sitting at in.webp",dalle_2024_11_14_165613_84732252.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165613_84732252.webp
"DALL·E 2024-11-14 16.56.15 - A formal scene inside the French National Assembly in 1974, showing Simone Veil addressing the assembly during the presentation of the law on voluntar.webp",dalle_2024_11_14_165615_46a40e90.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165615_46a40e90.webp
"DALL·E 2024-11-14 16.56.17 - A detailed interior of a small industrial factory in France in 1969, symbolizing the creation of the SMIG, with workers in period workwear actively wo.webp",dalle_2024_11_14_165617_3fc53a0f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165617_3fc53a0f.webp
"DALL·E 2024-11-14 16.56.19 - A formal and diplomatic scene in 1963, showing a ceremonial handshake between French and German leaders during the signing of the Élysée Treaty, symbo.webp",dalle_2024_11_14_165619_bd34a76b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165619_bd34a76b.webp
"DALL·E 2024-11-14 16.56.23 - A panoramic view of the Serre-Ponçon Dam in France at its inauguration in 1964, showcasing the vast, towering structure with its massive wall stretchi.webp",dalle_2024_11_14_165623_bf77e83d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165623_bf77e83d.webp
"DALL·E 2024-11-14 16.56.25 - A distant, panoramic view of a desert in Algeria in 1960 during the first French atomic bomb test, showing a large mushroom cloud rising into the sky.webp",dalle_2024_11_14_165625_bd2209f5.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165625_bd2209f5.webp
DALL·E 2024-11-14 16.56.27 - A historical scene at a bustling French train station in 1958 during the founding of the SNCF. Railway workers in mid-20th-century uniforms and passen.webp,dalle_2024_11_14_165627_3ff2ac2a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165627_3ff2ac2a.webp
"DALL·E 2024-11-14 16.56.29 - A detailed and formal scene of the Treaty of Rome in 1957, where European delegates sit around a large oval table in a stately conference room. The of.webp",dalle_2024_11_14_165629_4f917c3c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165629_4f917c3c.webp
"DALL·E 2024-11-14 16.56.32 - A vibrant and joyful beach scene on the coast of Normandy in 1936, showing families and workers enjoying their first paid vacation. People are dressed.webp",dalle_2024_11_14_165632_3e691896.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165632_3e691896.webp
"DALL·E 2024-11-14 16.56.34 - A somber and realistic interior of a French tax office in 1916, with clerks dressed in period clothing organizing stacks of blank documents. The setti.webp",dalle_2024_11_14_165634_a7987d5a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165634_a7987d5a.webp
"DALL·E 2024-11-14 16.56.35 - Interior of an Art Nouveau Paris metro car from 1905, with passengers dressed in early 20th-century attire. The car has wooden seats and ornate ironwo.webp",dalle_2024_11_14_165635_93c76bf6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165635_93c76bf6.webp
"DALL·E 2024-11-14 16.56.37 - A dramatic and close-up depiction of a barricade in the streets of Paris during the July Revolution of 1831, with determined revolutionaries of differ.webp",dalle_2024_11_14_165637_8834d116.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165637_8834d116.webp
"DALL·E 2024-11-14 16.56.39 - A panoramic view of the gardens at the Château de Versailles during its construction, with workers and gardeners shaping the grounds. In the distance,.webp",dalle_2024_11_14_165639_cd1eac63.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165639_cd1eac63.webp
"DALL·E 2024-11-14 16.56.40 - A Renaissance-style royal wedding scene in the courtyard of the Louvre, showing Henri de Navarre and Marguerite de Valois standing under a richly deco.webp",dalle_2024_11_14_165640_ab0cb654.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_165640_ab0cb654.webp
