ancien_nom,nouveau_nom,url
"DALL·E 2025-01-19 21.55.43 - A tranquil and reverent depiction of Gerbert of Aurillac becoming Pope Sylvester II in 999, the first French pope. The scene takes place in a grand bu.webp",dalle_2025_01_19_215543_64ed2937.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215543_64ed2937.webp
DALL·E 2025-01-19 21.55.52 - A solemn and atmospheric depiction of the martyrdom of Saint Adalbert of Prague in 997. The scene captures a tranquil forest clearing with a wooden cr.webp,dalle_2025_01_19_215552_1703a1d8.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215552_1703a1d8.webp
"DALL·E 2025-01-19 21.56.05 - A serene and evocative depiction of Robert II the Pious ascending to the throne of France in 996. The scene shows a modest royal setting, with Robert .webp",dalle_2025_01_19_215605_be475e6a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215605_be475e6a.webp
DALL·E 2025-01-19 21.56.09 - A tranquil and symbolic depiction of Olaf Tryggvason becoming King of Norway in 995 and promoting Christianization. The scene shows Olaf standing on a.webp,dalle_2025_01_19_215609_da889e1c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215609_da889e1c.webp
"DALL·E 2025-01-19 21.56.20 - A solemn and atmospheric depiction of the Battle of Maldon in 991, where Anglo-Saxon forces faced Viking invaders. The scene captures the aftermath of.webp",dalle_2025_01_19_215620_f8c29f9b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215620_f8c29f9b.webp
"DALL·E 2025-01-19 21.56.22 - A serene and symbolic depiction of the baptism of Prince Vladimir of Kiev in 988, marking the Christianization of Kievan Rus. The scene shows Vladimir.webp",dalle_2025_01_19_215622_2ca0b320.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215622_2ca0b320.webp
DALL·E 2025-01-19 21.56.29 - A tranquil and symbolic depiction of the rise of the Song Dynasty in China around 980. The scene highlights a traditional Chinese landscape with mount.webp,dalle_2025_01_19_215629_751599bb.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215629_751599bb.webp
DALL·E 2025-01-19 21.56.32 - A stately and atmospheric depiction of the beginning of Basil II's co-reign as Byzantine Emperor in 976. The scene showcases the grand architecture of.webp,dalle_2025_01_19_215632_16ff1443.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215632_16ff1443.webp
"DALL·E 2025-01-19 21.56.39 - A serene and respectful depiction of the death of Otto I in 973, marking the transition to the reign of Otto II. The scene shows a medieval royal cham.webp",dalle_2025_01_19_215639_e19286b1.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215639_e19286b1.webp
"DALL·E 2025-01-19 21.56.42 - A vibrant and dramatic depiction of the Battle of Cedynia in 972, the first recorded Polish victory. The scene features a forested landscape with a ri.webp",dalle_2025_01_19_215642_eb5e5743.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_215642_eb5e5743.webp
