ancien_nom,nouveau_nom,url
"DALL·E 2024-11-08 13.02.17 - High-quality French sporting event scene, historically accurate, no modern elements. Setting_ starting point in Paris, early morning. Lighting_ misty .webp",dalle_2024_11_08_130217_b0419e98.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130217_b0419e98.webp
"DALL·E 2024-11-08 13.02.18 - High-quality London street scene, historically accurate, no modern elements. Setting_ Parliament Square, evening. Lighting_ gas streetlamps through ch.webp",dalle_2024_11_08_130218_cbe2817f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130218_cbe2817f.webp
"DALL·E 2024-11-08 13.02.20 - High-quality medical technical illustration, historically accurate, no modern elements. Style_ 1860s precision technical drawing. Main focus_ detailed.webp",dalle_2024_11_08_130220_4675729c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130220_4675729c.webp
"DALL·E 2024-11-08 13.02.23 - High-quality English sporting scene, historically accurate, no modern elements. Setting_ autumn afternoon at Cambridge University grounds. Lighting_ d.webp",dalle_2024_11_08_130223_e2c07571.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130223_e2c07571.webp
"DALL·E 2024-11-08 13.02.25 - High-quality demonstration scene, historically accurate, no modern elements. Setting_ Parisian workshop courtyard. Lighting_ bright spring afternoon s.webp",dalle_2024_11_08_130225_e7760daf.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130225_e7760daf.webp
"DALL·E 2024-11-08 13.02.27 - High-quality architectural cutaway illustration, historically accurate, no modern elements. Style_ 1850s technical drawing with artistic elements. Mai.webp",dalle_2024_11_08_130227_cd208a97.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130227_cd208a97.webp
"DALL·E 2024-11-08 13.02.29 - High-quality Victorian exhibition scene, historically accurate, no modern elements. Setting_ London Zoo aquarium house. Lighting_ filtered daylight th.webp",dalle_2024_11_08_130229_4d5b718f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130229_4d5b718f.webp
"DALL·E 2024-11-08 13.02.31 - High-quality concert hall scene, historically accurate, no modern elements. Setting_ elegant Parisian salon converted for public concert. Lighting_ mu.webp",dalle_2024_11_08_130231_066da1bb.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130231_066da1bb.webp
"DALL·E 2024-11-08 13.02.33 - High-quality technical illustration, historically accurate, no modern elements. Style_ 1840s industrial engineering drawing. Main focus_ detailed cros.webp",dalle_2024_11_08_130233_8c42f348.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130233_8c42f348.webp
"DALL·E 2024-11-08 13.02.35 - High-quality Parisian street scene, historically accurate, no modern elements. Setting_ evening on a grand boulevard. Lighting_ first gas streetlights.webp",dalle_2024_11_08_130235_d529b87f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_130235_d529b87f.webp
