ancien_nom,nouveau_nom,url
"DALL·E 2024-12-18 14.25.16 - A historical moment during the 'I Have a Dream' speech by Martin Luther King Jr., showing a crowd gathered in front of the Lincoln Memorial, the speak.webp",dalle_2024_12_18_142516_f4efcbc6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142516_f4efcbc6.webp
"DALL·E 2024-12-18 14.25.23 - An airport runway, a sleek white supersonic airplane, technicians in retro orange jumpsuits, pale blue sky, styled as a 1960s color photograph.webp",dalle_2024_12_18_142523_b0f074cd.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142523_b0f074cd.webp
"DALL·E 2024-12-18 14.25.29 - A peaceful garden, men in simple white clothing silently gathered, a heavy atmosphere, styled as a black and white photograph from 1948.webp",dalle_2024_12_18_142529_524fa227.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142529_524fa227.webp
"DALL·E 2024-12-18 14.25.34 - Streets of a tropical city, old American vehicles, fighters in faded green outfits, palm trees, styled as a grainy black and white photograph from 195.webp",dalle_2024_12_18_142534_d9569cf5.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142534_d9569cf5.webp
"DALL·E 2024-12-18 14.25.43 - A public ceremony under a tree, traditional African clothing mixed with formal suits, a neutral flag being raised, styled as a slightly aged color pho.webp",dalle_2024_12_18_142543_a4aaf8c3.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142543_a4aaf8c3.webp
"DALL·E 2024-12-18 14.25.49 - A scene in front of an administrative building, a crowd in traditional African attire mixed with suits, an atmosphere of moderate celebration, styled .webp",dalle_2024_12_18_142549_86a9575b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142549_86a9575b.webp
"DALL·E 2024-12-18 14.25.55 - An outdoor ceremony, neutral flags, a crowd in light clothing, an officer in an old colonial uniform stepping away, styled as a period photograph from.webp",dalle_2024_12_18_142555_684332a0.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142555_684332a0.webp
"DALL·E 2024-12-18 14.26.00 - A simple meeting room, men and women in formal attire, documents placed on the table, styled as a black and white photograph from 1948.webp",dalle_2024_12_18_142600_531d78ad.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142600_531d78ad.webp
"DALL·E 2024-12-18 14.26.06 - A grassy hill, soldiers in old khaki uniforms, rifles without marks, light fog, styled as a black and white documentary photograph from 1950.webp",dalle_2024_12_18_142606_1aa23d07.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142606_1aa23d07.webp
"DALL·E 2024-12-18 14.26.11 - A large international conference room, wooden stands, delegates in dark suits, styled as a solemn black and white photograph from 1945.webp",dalle_2024_12_18_142611_7e7f50b2.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142611_7e7f50b2.webp
"DALL·E 2024-12-18 14.26.14 - An international hall with delegates seated at a round wooden table, no identifiable flags, styled as a solemn black and white photograph from 1945.webp",dalle_2024_12_18_142614_d33880c4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142614_d33880c4.webp
"DALL·E 2024-12-18 14.26.20 - An art deco cinema hall, a blank screen, an old projector, audience wearing hats and coats, styled as a black and white photograph from 1927.webp",dalle_2024_12_18_142620_3df1fd63.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142620_3df1fd63.webp
"DALL·E 2024-12-18 14.26.25 - A mechanical device with rotating disks, two people in plain suits observing it, dim lighting, styled as an old photograph from 1926.webp",dalle_2024_12_18_142625_d597d2cf.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142625_d597d2cf.webp
"DALL·E 2024-12-18 14.26.29 - A simple medical laboratory, glass syringes, focused scientists, neutral atmosphere, styled as a black and white photograph from 1955.webp",dalle_2024_12_18_142629_8e5d417b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142629_8e5d417b.webp
"DALL·E 2024-12-18 14.26.32 - A small, old laboratory with glass flasks, scientists in white coats, rudimentary wooden and metal equipment, styled as a sepia-toned photograph from .webp",dalle_2024_12_18_142632_a80a1804.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142632_a80a1804.webp
"DALL·E 2024-12-18 14.26.37 - An old operating room with surgeons in white gowns, round metal surgical lamps, no text visible, styled as a pale 1960s color photograph.webp",dalle_2024_12_18_142637_4886a66a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142637_4886a66a.webp
"DALL·E 2024-12-18 14.26.42 - A conference room with a polished wooden table, men in dark three-piece suits, tall windows without decoration, styled as an old photograph from 1938.webp",dalle_2024_12_18_142642_d79cc95f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142642_d79cc95f.webp
"DALL·E 2024-12-18 14.26.50 - An old black convertible car on a street lined with plain buildings, a tense crowd frozen in place, styled as a black and white photograph from 1963.webp",dalle_2024_12_18_142650_05b6f8f4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142650_05b6f8f4.webp
"DALL·E 2024-12-18 14.26.53 - A modest embassy building with iron grills, silhouettes of people wearing coats and scarves, vintage vehicles, a tense atmosphere, styled as a late 19.webp",dalle_2024_12_18_142653_687e1d7d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142653_687e1d7d.webp
"DALL·E 2024-12-18 14.26.58 - A desert landscape with old military tanks, distant smoke, and soldier silhouettes, styled as a slightly faded 1970s color photograph.webp",dalle_2024_12_18_142658_020431fb.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_18_142658_020431fb.webp
