ancien_nom,nouveau_nom,url
DALL·E 2024-11-25 18.38.14 - A fantastical depiction of a knight and his loyal companion in a surreal Spanish countryside. The knight wears weathered armor and sits on a frail hor.webp,dalle_2024_11_25_183814_197b37a7.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183814_197b37a7.webp
"DALL·E 2024-11-25 18.38.24 - A fantastical and detailed illustration inspired by the story of Mozart's 'The Magic Flute.' The scene features a prince holding a magical flute, stan.webp",dalle_2024_11_25_183824_5b4fa080.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183824_5b4fa080.webp
DALL·E 2024-11-25 18.38.32 - A realistic depiction of the discovery of the Titanic wreck in 1985. The scene shows a deep-sea submersible equipped with lights illuminating the bow .webp,dalle_2024_11_25_183832_e13dea4f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183832_e13dea4f.webp
"DALL·E 2024-11-25 18.38.43 - A realistic satellite view of the Atlantic Ocean, focused on the Mid-Atlantic Ridge. The ridge is subtly visible as a faint, continuous geological fea.webp",dalle_2024_11_25_183843_90d81352.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183843_90d81352.webp
"DALL·E 2024-11-25 18.38.57 - A historically accurate depiction of the first ascent of Mount Everest in 1953. The scene features Edmund Hillary and Tenzing Norgay near the summit, .webp",dalle_2024_11_25_183857_2ce1400e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183857_2ce1400e.webp
"DALL·E 2024-11-25 18.39.07 - A historical depiction of the Lewis and Clark expedition, showcasing the explorers navigating a vast river on a wooden boat, surrounded by untouched w.webp",dalle_2024_11_25_183907_d379a00a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183907_d379a00a.webp
"DALL·E 2024-11-25 18.39.15 - A historical illustration of the creation of the French social security system in 1945. The scene shows citizens gathered in a government office, with.webp",dalle_2024_11_25_183915_7405eab3.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183915_7405eab3.webp
"DALL·E 2024-11-25 18.39.18 - A historical depiction of the first public projection by the Lumière brothers. The scene features a small theater filled with a captivated audience, w.webp",dalle_2024_11_25_183918_35c5afca.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183918_35c5afca.webp
"DALL·E 2024-11-25 18.39.26 - A historical depiction of the construction of the Statue of Liberty, showing workers assembling the colossal structure on its pedestal. The scene high.webp",dalle_2024_11_25_183926_b255f97c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183926_b255f97c.webp
"DALL·E 2024-11-25 18.39.35 - A detailed illustration of the first human descent into the Mariana Trench, showcasing a small deep-sea submersible navigating the dark, mysterious ab.webp",dalle_2024_11_25_183935_5ee3a9fd.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183935_5ee3a9fd.webp
DALL·E 2024-11-25 18.39.42 - A vivid illustration of Charles Darwin aboard the HMS Beagle during his voyage of exploration. The scene features Darwin observing exotic wildlife on .webp,dalle_2024_11_25_183942_626b946b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183942_626b946b.webp
"DALL·E 2024-11-25 18.39.52 - A historical depiction of Vitus Bering's exploration of Alaska, featuring a wooden sailing ship navigating icy waters surrounded by towering glaciers .webp",dalle_2024_11_25_183952_b750c888.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_183952_b750c888.webp
DALL·E 2024-11-25 18.40.02 - A vivid depiction of the Alvin deep-sea exploration mission to the ocean's abyss in 1977. The scene shows a small submersible descending into the dark.webp,dalle_2024_11_25_184002_9a27e2fb.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_184002_9a27e2fb.webp
DALL·E 2024-11-25 18.40.11 - A historical depiction of John Hanning Speke's discovery of the Nile's sources in the mid-19th century. The scene features Speke in traditional explor.webp,dalle_2024_11_25_184011_e6072f46.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_25_184011_e6072f46.webp
