ancien_nom,nouveau_nom,url
"DALL·E 2024-10-29 08.04.53 - 2018 scene following the death of Jamal Khashoggi. Saudi consulate in Istanbul, with dim lighting and somber atmosphere, showing a building surrounded.webp",dalle_2024_10_29_080453_08c74f81.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080453_08c74f81.webp
"DALL·E 2024-10-29 08.04.56 - 2016 scene of the attempted coup in Turkey. Military tanks and soldiers in Istanbul streets at night, with citizens watching cautiously from nearby bu.webp",dalle_2024_10_29_080456_6740b0e0.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080456_6740b0e0.webp
"DALL·E 2024-10-29 08.04.58 - 2015 European refugee crisis scene. Crowds of refugees with backpacks and children, standing near border fences and looking exhausted. Some carry smal.webp",dalle_2024_10_29_080458_4f4465c9.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080458_4f4465c9.webp
"DALL·E 2024-10-29 08.05.00 - 2011 scene of the beginning of the Libyan Civil War. Rebel fighters with flags and makeshift weapons in the streets of a Libyan city, with damaged bui.webp",dalle_2024_10_29_080500_28ffc2f4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080500_28ffc2f4.webp
DALL·E 2024-10-29 08.05.04 - 1997 scene of the Asian financial crisis. A crowded trading floor with screens showing plummeting stocks and stressed traders in suits reacting. The m.webp,dalle_2024_10_29_080504_5f31bfa9.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080504_5f31bfa9.webp
"DALL·E 2024-10-29 08.05.06 - 1996 scene showing the cloning of Dolly the sheep in a scientific laboratory. Scientists in lab coats observe a sheep in a modern lab setting, with eq.webp",dalle_2024_10_29_080506_e62fd6f8.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080506_e62fd6f8.webp
"DALL·E 2024-10-29 08.05.52 - 1995 Dayton Agreement signing scene showing diplomats from Bosnia, Croatia, and Serbia around a table, signing peace documents. The mood is solemn yet.webp",dalle_2024_10_29_080552_ba5f622a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080552_ba5f622a.webp
"DALL·E 2024-10-29 08.05.54 - 1994 scene celebrating the end of apartheid in South Africa. Crowds of South Africans of all backgrounds gather in Johannesburg, holding flags and cel.webp",dalle_2024_10_29_080554_f47af64f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080554_f47af64f.webp
"DALL·E 2024-10-29 08.05.56 - 1993 Oslo Accords scene showing Israeli and Palestinian leaders shaking hands, with political figures from around the world looking on. The mood is op.webp",dalle_2024_10_29_080556_73cade6e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080556_73cade6e.webp
"DALL·E 2024-10-29 08.05.59 - 1992 Bosnian War scene showing civilians in a Sarajevo street lined with damaged buildings. People move cautiously, some carrying supplies, with a som.webp",dalle_2024_10_29_080559_f15f5ab1.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080559_f15f5ab1.webp
"DALL·E 2024-10-29 08.06.01 - 1991 scene showing the independence of Slovenia and Croatia. Celebratory crowds in the capital cities, with flags waving and traditional folk attire v.webp",dalle_2024_10_29_080601_f6a93a65.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080601_f6a93a65.webp
"DALL·E 2024-10-29 08.06.03 - 1990 scene of the Iraqi invasion of Kuwait. Military tanks and soldiers move through desert terrain, with oil fields and smoke in the background. The .webp",dalle_2024_10_29_080603_163e3669.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080603_163e3669.webp
"DALL·E 2024-10-29 08.06.05 - 1989 scene showing the fall of the Berlin Wall. Crowds of East and West Berliners gather, cheering and holding signs, some climbing the wall and celeb.webp",dalle_2024_10_29_080605_a3aef04e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080605_a3aef04e.webp
"DALL·E 2024-10-29 08.06.07 - 1989 Tiananmen Square protest scene with a large crowd of protesters and banners, standing in a massive square. Government buildings in the background.webp",dalle_2024_10_29_080607_41aecf26.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080607_41aecf26.webp
"DALL·E 2024-10-29 08.06.09 - 1988 scene marking the end of the Iran-Iraq War. Soldiers from both nations shake hands in a desert landscape, with damaged tanks and military equipme.webp",dalle_2024_10_29_080609_0cea557f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080609_0cea557f.webp
"DALL·E 2024-10-29 08.06.11 - 1983 scene depicting the invasion of Grenada. American soldiers in combat gear move through a tropical landscape, with helicopters above and military .webp",dalle_2024_10_29_080611_6a71e389.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080611_6a71e389.webp
"DALL·E 2024-10-29 08.06.13 - 1982 Falklands War scene with British and Argentine troops in rugged island terrain, holding their positions in battle. Military ships are visible in .webp",dalle_2024_10_29_080613_5435a3e4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080613_5435a3e4.webp
"DALL·E 2024-10-29 08.06.16 - 1979 scene depicting the US embassy hostage crisis in Tehran, Iran. Iranian revolutionaries gather outside the embassy, some holding signs, while the .webp",dalle_2024_10_29_080616_c235b738.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_29_080616_c235b738.webp
