ancien_nom,nouveau_nom,url
"DALL·E 2024-11-14 14.27.42 - Illustration in a neoclassical style depicting the Edict of Milan in 313 AD, where Emperor Constantine is shown solemnly legalizing Christianity. The .webp",dalle_2024_11_14_142742_dbe3d8d4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142742_dbe3d8d4.webp
"DALL·E 2024-11-14 14.27.59 - Illustrate Watson and Crick discovering the structure of DNA in 1953 in a modern semi-realistic style, with abstract representations of DNA strands in.webp",dalle_2024_11_14_142759_8aea7bf7.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142759_8aea7bf7.webp
"DALL·E 2024-11-14 14.28.00 - Illustrate the Wright brothers' first powered flight in 1903 in a realistic yet impressionistic style, capturing the sense of motion and triumph. Show.webp",dalle_2024_11_14_142800_2e8bf15c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142800_2e8bf15c.webp
"DALL·E 2024-11-14 14.28.02 - Illustrate Wilhelm Röntgen's discovery of X-rays in 1895 in a scientific, realistic style. Show Röntgen observing the skeletal structure of a hand und.webp",dalle_2024_11_14_142802_b2ca8f7a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142802_b2ca8f7a.webp
"DALL·E 2024-11-14 14.28.04 - Illustrate Thomas Edison inventing the light bulb in 1879 in a realistic style with an intimate, romantic atmosphere. Show Edison holding a glowing li.webp",dalle_2024_11_14_142804_df67ab83.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142804_df67ab83.webp
"DALL·E 2024-11-14 14.28.06 - Illustrate Alexander Graham Bell inventing the telephone in 1876, in a realistic style with Victorian-era details. Show Bell testing the device in his.webp",dalle_2024_11_14_142806_bdb6a14e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142806_bdb6a14e.webp
"DALL·E 2024-11-14 14.28.08 - Illustrate Edward Jenner developing the first smallpox vaccine in 1796. Capture this scene in a realistic style, with a gentle, compassionate mood. Sh.webp",dalle_2024_11_14_142808_4d978adc.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142808_4d978adc.webp
"DALL·E 2024-11-14 14.28.10 - Illustrate the creation of the Encyclopédie by Diderot and d'Alembert in 1751. Capture the scene in an engraving-inspired style, showing a scholarly r.webp",dalle_2024_11_14_142810_64cccb66.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142810_64cccb66.webp
"DALL·E 2024-11-14 14.28.12 - Illustrate Antonie van Leeuwenhoek's invention of the microscope in 1632, using a detailed engraving-like style inspired by scientific illustrations o.webp",dalle_2024_11_14_142812_cfdeb1d1.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142812_cfdeb1d1.webp
"DALL·E 2024-11-14 14.28.15 - Illustrate the Ottoman army capturing Constantinople in 1453 in a baroque art style with intense, dramatic details. Show soldiers breaching the walls .webp",dalle_2024_11_14_142815_a69bb0a9.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_142815_a69bb0a9.webp
