ancien_nom,nouveau_nom,url
"DALL·E 2025-01-19 09.09.42 - Illustration immersive représentant le Concile du Latran sous le pape Martin Ier en 649. Trois figures ecclésiastiques en robes ornées, discutant deva.webp",dalle_2025_01_19_090942_bcb77ea3.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_090942_bcb77ea3.webp
DALL·E 2025-01-19 09.09.48 - Illustration immersive représentant la bataille de Nahavand en 642. Trois guerriers en armures traditionnelles perses et arabes se battant au pied d'u.webp,dalle_2025_01_19_090948_c2c555e4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_090948_c2c555e4.webp
DALL·E 2025-01-19 09.09.53 - Illustration immersive représentant la bataille du Yarmouk en 636. Trois guerriers en armures traditionnelles arabes et byzantines s'affrontant sur un.webp,dalle_2025_01_19_090953_85680c4e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_090953_85680c4e.webp
DALL·E 2025-01-19 09.09.59 - Illustration immersive représentant le siège de Constantinople par les Avars et les Perses en 626. Trois défenseurs byzantins en armures protégeant le.webp,dalle_2025_01_19_090959_12d4a925.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_090959_12d4a925.webp
"DALL·E 2025-01-19 09.10.01 - Illustration immersive représentant Clotaire II unifiant les royaumes francs en 613. Clotaire II sur un trône simple, avec deux chefs francs à ses côt.webp",dalle_2025_01_19_091001_d5477103.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_091001_d5477103.webp
"DALL·E 2025-01-19 09.10.07 - Illustration éducative représentant la mort du pape Grégoire le Grand en 604. Trois figures, dont Grégoire allongé sur un lit dans une pièce sobrement.webp",dalle_2025_01_19_091007_3e47ce4d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_091007_3e47ce4d.webp
DALL·E 2025-01-19 09.10.13 - Illustration éducative représentant le renversement de l'empereur byzantin Maurice en 602. Trois figures vêtues de tenues impériales et militaires dan.webp,dalle_2025_01_19_091013_2bdf31f9.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_091013_2bdf31f9.webp
"DALL·E 2025-01-19 09.10.18 - Illustration éducative représentant l'installation d'hommes blancs dans les Balkans au VIe siècle. Trois figures en vêtements traditionnels, construis.webp",dalle_2025_01_19_091018_db7080d7.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_091018_db7080d7.webp
DALL·E 2025-01-19 09.10.28 - Illustration historique représentant Saint Augustin de Cantorbéry arrivant dans le Kent pour évangéliser l'Angleterre. Saint Augustin accompagné de de.webp,dalle_2025_01_19_091028_08623c87.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_091028_08623c87.webp
"DALL·E 2025-01-19 09.10.33 - Illustration représentant le début du pontificat de Grégoire Ier (Grégoire le Grand). Grégoire Ier en tenue papale sobre, assis sur un trône dans une .webp",dalle_2025_01_19_091033_61a20c61.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_091033_61a20c61.webp
DALL·E 2025-01-19 09.10.38 - Illustration historique représentant l'invasion de l'Italie par les Lombards. Trois guerriers lombards avec des boucliers ronds et des vêtements tradi.webp,dalle_2025_01_19_091038_49540b62.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_091038_49540b62.webp
