ancien_nom,nouveau_nom,url
"DALL·E 2024-11-22 15.17.44 - A depiction of the Courrières mining disaster in France, showing a dark, somber underground scene with miners escaping through rubble and dust. The at.webp",dalle_2024_11_22_151744_bac1c15c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151744_bac1c15c.webp
"DALL·E 2024-11-22 15.17.54 - A historical depiction of a hospital during the Spanish flu epidemic, showing rows of beds with patients in a dimly lit space. The scene conveys a som.webp",dalle_2024_11_22_151754_3c9d2fd5.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151754_3c9d2fd5.webp
"DALL·E 2024-11-22 15.18.01 - A symbolic depiction of the abolitionist movement in the United Kingdom, showing a broken chain illuminated with dramatic lighting to symbolize freedo.webp",dalle_2024_11_22_151801_0f80c661.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151801_0f80c661.webp
"DALL·E 2024-11-22 15.18.07 - A symbolic depiction of the Tiananmen Square protests, featuring an empty square with traditional Chinese lanterns glowing softly at dusk. The atmosph.webp",dalle_2024_11_22_151807_595d0a97.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151807_595d0a97.webp
"DALL·E 2024-11-22 15.18.13 - A depiction of the Civil Rights Movement in the United States, showing a peaceful march of a diverse crowd in a generic American street setting. The a.webp",dalle_2024_11_22_151813_7d810f5c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151813_7d810f5c.webp
"DALL·E 2024-11-22 15.18.17 - A depiction of women in New Zealand celebrating their right to vote, showing a joyful scene in a generic outdoor setting with period-appropriate cloth.webp",dalle_2024_11_22_151817_7b8bbad0.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151817_7b8bbad0.webp
"DALL·E 2024-11-22 15.18.22 - A depiction of the Chernobyl nuclear accident, showing a distant view of a damaged nuclear power plant under a dark and ominous sky. The scene uses dr.webp",dalle_2024_11_22_151822_a3ad191c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151822_a3ad191c.webp
"DALL·E 2024-11-22 15.18.26 - A depiction of the AZF factory explosion in Toulouse, showing an industrial area with visible damage and smoke rising into the sky. The scene is dista.webp",dalle_2024_11_22_151826_76f127da.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151826_76f127da.webp
"DALL·E 2024-11-22 15.18.32 - A symbolic depiction of the Veil Law on abortion rights in France, showing an abstract representation of a debate with light beams symbolizing freedom.webp",dalle_2024_11_22_151832_c80cff83.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151832_c80cff83.webp
"DALL·E 2024-11-22 15.18.37 - A symbolic depiction of the abolitionist movement in France, showing a broken chain illuminated dramatically to represent freedom and justice. The sce.webp",dalle_2024_11_22_151837_16374321.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151837_16374321.webp
"DALL·E 2024-11-22 15.18.41 - A depiction of the beginning of the suffragette movement in the United Kingdom, featuring women marching in a Victorian-era street. The scene emphasiz.webp",dalle_2024_11_22_151841_e63a1f5d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_22_151841_e63a1f5d.webp
