ancien_nom,nouveau_nom,url
"DALL·E 2024-10-28 20.09.44 - Photorealistic rendering, capturing historical details accurately, illustrating the Wall Street Crash of 1929. Show distressed investors outside the N.webp",dalle_2024_10_28_200944_2ab30bcf.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200944_2ab30bcf.webp
"DALL·E 2024-10-28 20.09.46 - Symbolist art, emphasizing mood with surreal elements, depicting the signing of the Treaty of Versailles in 1919. Show diplomats in formal attire in a.webp",dalle_2024_10_28_200946_1844af82.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200946_1844af82.webp
"DALL·E 2024-10-28 20.09.49 - Realist depiction, focusing on ordinary details and attire, illustrating the Russian Revolution of 1917. Show workers and soldiers in urban streets wi.webp",dalle_2024_10_28_200949_6b025d06.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200949_6b025d06.webp
"DALL·E 2024-10-28 20.09.51 - Photorealistic rendering, capturing historical details accurately, depicting the start of World War I in 1914. Show soldiers in uniform marching throu.webp",dalle_2024_10_28_200951_7fa61310.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200951_7fa61310.webp
"DALL·E 2024-10-28 20.09.53 - Symbolist art, emphasizing mood with surreal elements, depicting the sinking of the Titanic in 1912. Show the ship partially submerged in icy waters w.webp",dalle_2024_10_28_200953_2b80abee.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200953_2b80abee.webp
"DALL·E 2024-10-28 20.09.54 - Photorealistic rendering, capturing historical details accurately, depicting the first modern Olympic Games in Athens in 1896. Show athletes in histor.webp",dalle_2024_10_28_200954_9d83cda6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200954_9d83cda6.webp
"DALL·E 2024-10-28 20.09.56 - Impressionist style with vibrant colors and loose brushstrokes, depicting the completion of the Eiffel Tower in 1889. Show the iconic structure agains.webp",dalle_2024_10_28_200956_783f57fe.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200956_783f57fe.webp
"DALL·E 2024-10-28 20.09.58 - Realist depiction, focusing on ordinary details and attire, illustrating the Berlin Conference of 1884. Show European diplomats in a formal hall, gath.webp",dalle_2024_10_28_200958_df60bf74.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_200958_df60bf74.webp
"DALL·E 2024-10-28 20.10.00 - Romanticist painting with dramatic, emotive atmosphere, depicting the invention of the telephone by Alexander Graham Bell in 1876. Show Bell demonstra.webp",dalle_2024_10_28_201000_c02a1d73.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201000_c02a1d73.webp
"DALL·E 2024-10-28 20.10.02 - Photorealistic rendering, capturing historical details accurately, depicting the signing of the Treaty of Frankfurt in 1871. Show French and German di.webp",dalle_2024_10_28_201002_34f05efd.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201002_34f05efd.webp
"DALL·E 2024-10-28 20.10.03 - Impressionist style with vibrant colors and loose brushstrokes, depicting the unification of Germany in 1871. Show German leaders in historical attire.webp",dalle_2024_10_28_201003_70493c21.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201003_70493c21.webp
"DALL·E 2024-10-28 20.10.05 - Post-impressionist with rich color contrasts and brush textures, capturing the construction of the Suez Canal in 1869. Show laborers working along the.webp",dalle_2024_10_28_201005_f8e3f41c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201005_f8e3f41c.webp
"DALL·E 2024-10-28 20.10.07 - Symbolist art, emphasizing mood with surreal elements, depicting the assassination of Abraham Lincoln in 1865. Show a somber, dreamlike scene with sha.webp",dalle_2024_10_28_201007_ea9f67da.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201007_ea9f67da.webp
"DALL·E 2024-10-28 20.10.09 - Realist depiction, focusing on ordinary details and attire, illustrating the US Civil War beginning in 1861. Show soldiers in uniform with rifles, in .webp",dalle_2024_10_28_201009_b1a025a9.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201009_b1a025a9.webp
"DALL·E 2024-10-28 20.10.11 - Impressionist style with vibrant colors and loose brushstrokes, depicting the unification of Italy in 1861. Show Italian soldiers and leaders in celeb.webp",dalle_2024_10_28_201011_5a663cae.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201011_5a663cae.webp
"DALL·E 2024-10-28 20.10.13 - Photorealistic rendering, capturing historical details accurately, illustrating the abolition of serfdom in Russia in 1861. Show Russian peasants cele.webp",dalle_2024_10_28_201013_338e26c8.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201013_338e26c8.webp
"DALL·E 2024-10-28 20.10.14 - Realist depiction, focusing on ordinary details and attire, illustrating the Treaty of Paris ending the Crimean War in 1856. Show diplomats in histori.webp",dalle_2024_10_28_201014_5e05ef47.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201014_5e05ef47.webp
"DALL·E 2024-10-28 20.10.16 - Symbolist art, emphasizing mood with surreal elements, illustrating the Crimean War beginning in 1853. Show soldiers in mid-battle, with swirling fog .webp",dalle_2024_10_28_201016_14e9b58b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201016_14e9b58b.webp
"DALL·E 2024-10-28 20.10.18 - Impressionist style with vibrant colors and loose brushstrokes, capturing the Crystal Palace Exhibition of 1851. Show the iconic glass structure fille.webp",dalle_2024_10_28_201018_f2799af5.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201018_f2799af5.webp
"DALL·E 2024-10-28 20.10.20 - Realist depiction, focusing on ordinary details and attire, illustrating the California Gold Rush of 1849. Show prospectors in rugged clothing digging.webp",dalle_2024_10_28_201020_6cfeedfa.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201020_6cfeedfa.webp
"DALL·E 2024-10-28 20.10.22 - Photorealistic rendering, capturing historical details accurately, depicting the Revolutions of 1848 in Europe. Show citizens in historical attire gat.webp",dalle_2024_10_28_201022_37026b4c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201022_37026b4c.webp
"DALL·E 2024-10-28 20.10.24 - Impressionist style with vibrant colors and loose brushstrokes, depicting the 1846 famine in Ireland. Show a rural Irish landscape with somber figures.webp",dalle_2024_10_28_201024_ba982517.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201024_ba982517.webp
"DALL·E 2024-10-28 20.10.26 - Symbolist art, emphasizing mood with surreal elements, depicting the coronation of Queen Victoria in 1837. Show Queen Victoria in ceremonial attire, i.webp",dalle_2024_10_28_201026_79086914.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201026_79086914.webp
"DALL·E 2024-10-28 20.10.28 - Photorealistic rendering, capturing historical details accurately, illustrating the Slavery Abolition Act in 1833. Show British legislators in an orna.webp",dalle_2024_10_28_201028_78971d27.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201028_78971d27.webp
"DALL·E 2024-10-28 20.10.29 - Impressionist style with vibrant colors and loose brushstrokes, depicting the July Revolution of 1830 in France. Show revolutionaries on Paris streets.webp",dalle_2024_10_28_201029_183c70cc.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201029_183c70cc.webp
"DALL·E 2024-10-28 20.10.31 - Realist depiction, focusing on ordinary details and attire, depicting the coronation of Charles X of France in 1825. Show a grand ceremony in an ornat.webp",dalle_2024_10_28_201031_a22ff4c9.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201031_a22ff4c9.webp
"DALL·E 2024-10-28 20.10.33 - Romanticist painting with dramatic, emotive atmosphere, depicting the Congress of Vienna in 1815. Show European diplomats in opulent attire gathered a.webp",dalle_2024_10_28_201033_90a26010.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_10_28_201033_90a26010.webp
