ancien_nom,nouveau_nom,url
"DALL·E 2024-11-08 13.56.45 - A Renaissance scientific engraving style illustration of Copernicus's De revolutionibus orbium coelestium in 1543, high quality, historical accuracy. .webp",dalle_2024_11_08_135645_7355b23e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135645_7355b23e.webp
"DALL·E 2024-11-08 13.56.47 - A medieval illuminated manuscript style illustration of Guido d'Arezzo creating modern musical notation in 1025, high quality, historical accuracy. Mo.webp",dalle_2024_11_08_135647_967453e6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135647_967453e6.webp
"DALL·E 2024-11-08 13.56.49 - A mannerist style painting of the first classical ballet in 1581, high quality, historical accuracy. 'Le Ballet Comique de la Reine' performed at the .webp",dalle_2024_11_08_135649_3579288d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135649_3579288d.webp
"DALL·E 2024-11-08 13.56.51 - An 18th-century naturalist illustration depicting Linnaeus's first animal classification system of 1735, high quality, historical accuracy. Multiple p.webp",dalle_2024_11_08_135651_d9e5911b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135651_d9e5911b.webp
"DALL·E 2024-11-08 13.56.53 - A neoclassical painting depicting the creation of the Paris Conservatoire in 1795, high quality, historical accuracy. Former Menus-Plaisirs building w.webp",dalle_2024_11_08_135653_0fc5174c.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135653_0fc5174c.webp
"DALL·E 2024-11-08 13.56.55 - A sumptuous Venetian baroque painting of the first public opera in 1637, high quality, historical accuracy. Teatro San Cassiano interior with ornate b.webp",dalle_2024_11_08_135655_d290c38a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135655_d290c38a.webp
"DALL·E 2024-11-08 13.56.57 - A late Renaissance style painting depicting the invention of the modern violin in 1577, high quality, historical accuracy. Andrea Amati's workshop in .webp",dalle_2024_11_08_135657_7d536d0f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135657_7d536d0f.webp
"DALL·E 2024-11-08 13.56.59 - A detailed baroque painting of the first public astronomical observatory in 1667, high quality, historical accuracy. Observatoire de Paris at night wi.webp",dalle_2024_11_08_135659_deed3582.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135659_deed3582.webp
"DALL·E 2024-11-08 13.57.05 - A baroque-era technical illustration of the creation of the modern piano in 1709, high quality, historical accuracy. Detailed cross-sectional views of.webp",dalle_2024_11_08_135705_4c3d6faf.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135705_4c3d6faf.webp
"DALL·E 2024-11-08 13.57.09 - A late 18th-century alpine watercolor style painting of the first ascent of Mont Blanc in 1786, high quality, historical accuracy. Jacques Balmat and .webp",dalle_2024_11_08_135709_e069fdd6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135709_e069fdd6.webp
"DALL·E 2024-11-08 13.57.11 - A neoclassical French painting depicting the first symphonic concert in 1789, high quality, historical accuracy. Grand concert hall with revolutionary.webp",dalle_2024_11_08_135711_26181c35.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135711_26181c35.webp
"DALL·E 2024-11-08 13.57.13 - A late 19th-century chromolithographic print style illustration of the creation of volleyball in 1895, high quality, historical accuracy. YMCA gymnasi.webp",dalle_2024_11_08_135713_ddff368e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135713_ddff368e.webp
"DALL·E 2024-11-08 13.57.15 - A detailed Victorian-era technical illustration of the invention of basketball in 1891, high quality, historical accuracy. Split-panel composition sho.webp",dalle_2024_11_08_135715_c2c53777.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135715_c2c53777.webp
"DALL·E 2024-11-08 13.57.17 - A dramatic romantic-era painting of the first gas-lit concert in 1837, high quality, historical accuracy. Concert hall illuminated by newly installed .webp",dalle_2024_11_08_135717_c7654b36.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135717_c7654b36.webp
"DALL·E 2024-11-08 13.57.19 - A romantic landscape painting in the style of 1830s English artists, depicting the first public natural park in 1832, high quality, historical accurac.webp",dalle_2024_11_08_135719_c7be0356.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135719_c7be0356.webp
"DALL·E 2024-11-08 13.57.21 - An 18th-century copper plate engraving style illustration of the first free classical music concert in 1725, high quality, historical accuracy. Baroqu.webp",dalle_2024_11_08_135721_4961d10f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135721_4961d10f.webp
"DALL·E 2024-11-08 13.57.23 - A neoclassical style painting of Europe's first permanent orchestra in 1782, high quality, historical accuracy. Musicians in formal 18th-century conce.webp",dalle_2024_11_08_135723_b81d5e5b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135723_b81d5e5b.webp
"DALL·E 2024-11-08 13.57.25 - A soft, elegant pastel drawing in 18th-century French style depicting the first public garden of Paris in 1779, high quality, historical accuracy. Par.webp",dalle_2024_11_08_135725_022d0c2a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135725_022d0c2a.webp
"DALL·E 2024-11-08 13.57.27 - An art deco-inspired illustration reimagining the first modern circus in 1768, high quality, historical accuracy. Bold geometric patterns framing the .webp",dalle_2024_11_08_135727_7ace6d47.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135727_7ace6d47.webp
"DALL·E 2024-11-08 13.57.29 - A detailed Victorian-era lithographic print depicting the first official cricket match of 1844, high quality, historical accuracy. Precise line work s.webp",dalle_2024_11_08_135729_a55da8a0.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135729_a55da8a0.webp
"DALL·E 2024-11-08 13.57.32 - A vibrant 18th-century style watercolor painting of the first public horse race in 1776, high quality, historical accuracy. Georgian-era spectators in.webp",dalle_2024_11_08_135732_5f29a4eb.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135732_5f29a4eb.webp
"DALL·E 2024-11-08 13.57.34 - A richly detailed baroque oil painting of the first public concert hall in 1748, high quality, historical accuracy. The grand hall illuminated by nume.webp",dalle_2024_11_08_135734_9e6398eb.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135734_9e6398eb.webp
"DALL·E 2024-11-08 13.58.25 - A whimsical Victorian-style children's book illustration of the first playground in 1859, high quality, historical accuracy. Children in authentic mid.webp",dalle_2024_11_08_135825_c44513a4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135825_c44513a4.webp
"DALL·E 2024-11-08 13.58.27 - A Renaissance-style artwork depicting the first outdoor theatre performance of 1595, high quality, historical accuracy. Late 16th-century Italian plaz.webp",dalle_2024_11_08_135827_508adea0.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_08_135827_508adea0.webp
