ancien_nom,nouveau_nom,url
"DALL·E 2024-11-14 17.52.42 - Scene depicting Charles Darwin’s groundbreaking work on evolution, represented by a variety of animals—finches, tortoises, and other species studied i.webp",dalle_2024_11_14_175242_165f9636.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175242_165f9636.webp
"DALL·E 2024-11-14 17.52.44 - Iconic scene on a 1950s bus where Rosa Parks remains seated while others look on, set on December 1, 1955. Side perspective capturing her calm and det.webp",dalle_2024_11_14_175244_38c46cac.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175244_38c46cac.webp
"DALL·E 2024-11-14 17.52.47 - A panoramic view of the newly inaugurated Suez Canal on November 17, 1869, with boats traveling through the newly opened passage. A side view captures.webp",dalle_2024_11_14_175247_03456d25.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175247_03456d25.webp
"DALL·E 2024-11-14 17.52.49 - A panoramic view of the Summer Palace in China under construction in 1705, surrounded by lush hills and greenery. Slightly high-angle view showing woo.webp",dalle_2024_11_14_175249_e799d5d2.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175249_e799d5d2.webp
"DALL·E 2024-11-14 17.52.51 - Scene showing Isaac Newton in a simple study in 1687, presenting his book _Principia Mathematica_ to fellow scientists, with a wooden desk covered in .webp",dalle_2024_11_14_175251_f440778f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175251_f440778f.webp
"DALL·E 2024-11-14 17.52.53 - Dramatic scene of the philosopher Giordano Bruno at the stake on February 17, 1600, surrounded by a silent crowd. Low-angle perspective emphasizing th.webp",dalle_2024_11_14_175253_e771204f.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175253_e771204f.webp
"DALL·E 2024-11-14 17.52.55 - An intimate scene of Galileo’s birth on February 15, 1564, showing the newborn Galileo in a modest Tuscan home, surrounded by his family. Slight high-.webp",dalle_2024_11_14_175255_839429c3.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175255_839429c3.webp
"DALL·E 2024-11-14 17.52.57 - Scene of Leonardo da Vinci in his studio in 1503, beginning to paint the Mona Lisa. Perspective from the side, capturing the artist and his canvas wit.webp",dalle_2024_11_14_175257_a07bf008.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175257_a07bf008.webp
"DALL·E 2024-11-14 17.52.59 - Scene showing Marco Polo on his deathbed in Venice on January 17, 1324. Family members and fellow explorers surround him, creating an intimate, solemn.webp",dalle_2024_11_14_175259_6ce21c71.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175259_6ce21c71.webp
"DALL·E 2024-11-14 17.53.01 - Scene of Amundsen and his team planting a flag at the South Pole on December 14, 1911. Slightly high-angle view showing the vast white, icy expanse su.webp",dalle_2024_11_14_175301_837a9216.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175301_837a9216.webp
"DALL·E 2024-11-14 17.53.03 - Depiction of the historic signing of the Declaration of Independence on July 4, 1776, in Philadelphia. The scene shows the signers standing around a l.webp",dalle_2024_11_14_175303_e7e89187.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175303_e7e89187.webp
"DALL·E 2024-11-14 17.53.05 - Intimate scene showing Edward Jenner administering the first vaccination on May 14, 1796, to a young child in a small country home. Close-up perspecti.webp",dalle_2024_11_14_175305_59d2c19e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175305_59d2c19e.webp
"DALL·E 2024-11-14 17.53.07 - Scene showing the signing of the Treaty of Zaragoza on April 22, 1529, as Spanish and Portuguese diplomats gather around a massive table, examining na.webp",dalle_2024_11_14_175307_13c2948a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175307_13c2948a.webp
"DALL·E 2024-11-14 17.53.09 - View of the port of Seville at dawn on August 10, 1519, as Magellan’s flagship, the Trinidad, prepares to set sail on the first circumnavigation of th.webp",dalle_2024_11_14_175309_99b36785.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175309_99b36785.webp
"DALL·E 2024-11-14 17.53.11 - Scene depicting the solemn entrance of King Ferdinand and Queen Isabella into the city of Granada, marking the end of the Reconquista on January 2, 14.webp",dalle_2024_11_14_175311_f1b48133.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175311_f1b48133.webp
"DALL·E 2024-11-14 17.53.13 - Interior scene of Gutenberg’s workshop in 1455, illuminated by candlelight, with the first printed Bible presented on a wooden table. Gutenberg stands.webp",dalle_2024_11_14_175313_db3f42fd.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175313_db3f42fd.webp
"DALL·E 2024-11-14 17.53.15 - Dramatic scene of a medieval port in October 1347 as ships infected with the Black Plague arrive, carrying death to Europe. High-angle view showing te.webp",dalle_2024_11_14_175315_a13a1a09.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175315_a13a1a09.webp
"DALL·E 2024-11-14 17.53.17 - A dramatic scene showing Mongol horsemen invading Eastern Europe on April 11, 1241. Mongolian cavalry charging across an open plain, their horses at f.webp",dalle_2024_11_14_175317_9f3799c2.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175317_9f3799c2.webp
"DALL·E 2024-11-14 17.53.18 - Scene showing the beginning of the construction of Notre-Dame de Paris on April 21, 1163. Workers lay the first stones around wooden scaffolding, whil.webp",dalle_2024_11_14_175318_7261908d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175318_7261908d.webp
"DALL·E 2024-11-14 17.53.21 - A gathering of Crusader knights in shining armor, holding banners with distinct cross symbols, ready to embark on the First Crusade in 1096. A slightl.webp",dalle_2024_11_14_175321_0869d4cb.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_11_14_175321_0869d4cb.webp
