ancien_nom,nouveau_nom,url
"DALL·E 2024-12-10 23.30.52 - A realistic, photo-like depiction of the beginning of the construction of the Cologne Cathedral in 1248. The scene shows medieval workers and architec.webp",dalle_2024_12_10_233052_e1c56480.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233052_e1c56480.webp
"DALL·E 2024-12-10 23.30.57 - A realistic, photo-like depiction of the foundation of the Mamluk dynasty in Egypt in 1250. The scene shows a coronation ceremony with the first Mamlu.webp",dalle_2024_12_10_233057_676bd950.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233057_676bd950.webp
"DALL·E 2024-12-10 23.31.00 - A realistic, photo-like depiction of the Mongols' victory at the Battle of Legnica in 1241. The scene captures the chaos of the battlefield with Mongo.webp",dalle_2024_12_10_233100_470c2e8d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233100_470c2e8d.webp
"DALL·E 2024-12-10 23.31.01 - A realistic, photo-like depiction of the first documented use of gunpowder in China in 1232. The scene shows Chinese soldiers using early gunpowder we.webp",dalle_2024_12_10_233101_c07198d3.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233101_c07198d3.webp
"DALL·E 2024-12-10 23.31.04 - A realistic, photo-like depiction of the death of Genghis Khan in 1227. The scene shows the great Mongol leader surrounded by his loyal warriors and a.webp",dalle_2024_12_10_233104_2db4b597.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233104_2db4b597.webp
"DALL·E 2024-12-10 23.31.05 - A realistic, photo-like depiction of the creation of the Hanseatic League in Lübeck in 1215. The scene shows merchants and officials gathered around a.webp",dalle_2024_12_10_233105_a8d19a37.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233105_a8d19a37.webp
"DALL·E 2024-12-10 23.31.08 - A realistic, photo-like depiction of the Sack of Constantinople in 1204. The scene captures the chaotic aftermath of the Fourth Crusade, with knights .webp",dalle_2024_12_10_233108_1651cf26.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233108_1651cf26.webp
"DALL·E 2024-12-10 23.31.10 - A realistic, photo-like depiction of the Treaty of Jaffa in 1192. The scene captures Richard the Lionheart and Saladin’s envoys negotiating under a gr.webp",dalle_2024_12_10_233110_d8eccb88.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233110_d8eccb88.webp
"DALL·E 2024-12-10 23.31.12 - A realistic, photo-like depiction of the Battle of Hattin in 1187. The scene captures Saladin's forces overwhelming the Crusaders on a dry, dusty batt.webp",dalle_2024_12_10_233112_3cb5e3ab.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233112_3cb5e3ab.webp
"DALL·E 2024-12-10 23.31.15 - A realistic, photo-like depiction of the start of the Second Crusade in 1147. The scene captures a bustling medieval encampment with knights in armor .webp",dalle_2024_12_10_233115_421bbc0a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233115_421bbc0a.webp
"DALL·E 2024-12-10 23.31.17 - A realistic, photo-like depiction of the Concordat of Worms in 1122. The scene shows a grand medieval hall with Emperor Henry V and Pope Callixtus II .webp",dalle_2024_12_10_233117_2c548acf.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2024_12_10_233117_2c548acf.webp
