ancien_nom,nouveau_nom,url
"DALL·E 2025-01-19 17.22.31 - A baroque-style painting inspired by the works of Rubens, depicting the Saxon revolt against Louis the Germanic in 853. The scene shows a dramatic cla.webp",dalle_2025_01_19_172231_2f939f2a.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172231_2f939f2a.webp
"DALL·E 2025-01-19 17.22.38 - A baroque-style painting inspired by the works of Rubens, depicting Ordoño I ascending to the throne as king of Asturias in 852. The scene shows the c.webp",dalle_2025_01_19_172238_0c74882e.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172238_0c74882e.webp
"DALL·E 2025-01-19 17.22.45 - A baroque-style painting inspired by the works of Rubens, depicting Vikings wintering in England for the first time on the Isle of Thanet in 851. The .webp",dalle_2025_01_19_172245_10fe20d6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172245_10fe20d6.webp
"DALL·E 2025-01-19 17.22.47 - A baroque-style painting inspired by the works of Rubens, depicting the legendary discovery of coffee in Ethiopia around 850. The scene shows a shephe.webp",dalle_2025_01_19_172247_63a3bd50.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172247_63a3bd50.webp
"DALL·E 2025-01-19 17.22.54 - A baroque-style painting inspired by the works of Rubens, depicting the birth of Alfred the Great, future king of Wessex, in 849. The scene shows a sy.webp",dalle_2025_01_19_172254_ab2cea36.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172254_ab2cea36.webp
"DALL·E 2025-01-19 17.22.57 - A baroque-style painting inspired by the works of Rubens, depicting the reconquest of Barcelona by the Franks in 848. The scene shows a triumphant Fra.webp",dalle_2025_01_19_172257_cbec74f2.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172257_cbec74f2.webp
"DALL·E 2025-01-19 17.23.03 - A baroque-style painting inspired by the works of Rubens, depicting the sacking of Rome by Muslim pirates (Saracens) in 846. The scene shows pirates s.webp",dalle_2025_01_19_172303_aaf9d6a3.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172303_aaf9d6a3.webp
"DALL·E 2025-01-19 17.23.09 - A baroque-style painting inspired by the works of Rubens, depicting the Viking raid on Paris led by Ragnar Lodbrok in 845. The scene shows Viking ship.webp",dalle_2025_01_19_172309_bd8e7593.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172309_bd8e7593.webp
"DALL·E 2025-01-19 17.23.14 - A baroque-style painting inspired by the works of Rubens, depicting the Oaths of Strasbourg in 842. The scene shows Charles the Bald and Louis the Ger.webp",dalle_2025_01_19_172314_97243c18.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172314_97243c18.webp
"DALL·E 2025-01-19 17.23.20 - A baroque-style painting inspired by the works of Rubens, depicting King Egbert of Wessex annexing the kingdom of Mercia briefly in 829. The scene sho.webp",dalle_2025_01_19_172320_248d01f0.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172320_248d01f0.webp
"DALL·E 2025-01-19 17.23.27 - A baroque-style painting inspired by the works of Rubens, depicting the beginning of the Muslim conquest of Sicily in 827. The scene shows a dramatic .webp",dalle_2025_01_19_172327_a6641d8d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172327_a6641d8d.webp
"DALL·E 2025-01-19 17.23.30 - A baroque-style painting inspired by the works of Rubens, depicting the creation of the Kingdom of Pamplona (Navarre) by Íñigo Arista in 824. The scen.webp",dalle_2025_01_19_172330_63df1145.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172330_63df1145.webp
"DALL·E 2025-01-19 17.23.36 - A baroque-style painting inspired by the works of Rubens, depicting the Ordinatio Imperii in 817, Charlemagne's attempt to reorganize the Carolingian .webp",dalle_2025_01_19_172336_6647d2bc.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172336_6647d2bc.webp
"DALL·E 2025-01-19 17.23.44 - A baroque-style painting inspired by the works of Rubens, depicting the death of Charlemagne and the ascension of Louis the Pious in 814. The scene sh.webp",dalle_2025_01_19_172344_bc7e498d.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172344_bc7e498d.webp
"DALL·E 2025-01-19 17.23.46 - A baroque-style painting inspired by the works of Rubens, depicting Charlemagne dividing the Carolingian Empire among his sons in 806. The scene featu.webp",dalle_2025_01_19_172346_b0265e71.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172346_b0265e71.webp
"DALL·E 2025-01-19 17.23.52 - A baroque-style painting inspired by the works of Rubens, depicting the founding of the Khmer Empire by Jayavarman II in 802. The scene shows the king.webp",dalle_2025_01_19_172352_6f8738bf.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172352_6f8738bf.webp
"DALL·E 2025-01-19 17.23.54 - A baroque-style painting inspired by the works of Rubens, depicting the coronation of Charlemagne as Emperor of the West in 800. The scene takes place.webp",dalle_2025_01_19_172354_bd35f5d6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172354_bd35f5d6.webp
"DALL·E 2025-01-19 17.24.02 - A baroque-style painting inspired by the works of Rubens, depicting the transfer of the Japanese capital to Heian-kyō (Kyoto) in 794. The scene shows .webp",dalle_2025_01_19_172402_f3c938c8.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172402_f3c938c8.webp
"DALL·E 2025-01-19 17.24.04 - A baroque-style painting inspired by the works of Rubens, depicting the Viking raid on Lindisfarne in 793. The scene shows a dramatic coastal attack w.webp",dalle_2025_01_19_172404_427d58f6.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172404_427d58f6.webp
"DALL·E 2025-01-19 17.24.10 - A baroque-style painting inspired by the works of Rubens, depicting the opening of the Second Council of Nicaea in 787. The scene features a grand ass.webp",dalle_2025_01_19_172410_1b577cd1.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172410_1b577cd1.webp
"DALL·E 2025-01-19 17.24.16 - A baroque-style painting inspired by the works of Rubens, depicting Charlemagne's conquest of the Lombard kingdom in Northern Italy in 774. The scene .webp",dalle_2025_01_19_172416_3f5ee8fd.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172416_3f5ee8fd.webp
"DALL·E 2025-01-19 17.24.21 - A baroque-style painting inspired by the works of Rubens, depicting Charlemagne becoming the sole king of the Franks in 771 after the death of his bro.webp",dalle_2025_01_19_172421_1107cc1b.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172421_1107cc1b.webp
"DALL·E 2025-01-19 17.24.23 - A baroque-style painting inspired by the works of Rubens, depicting the founding of the Emirate of Cordoba by Abd al-Rahman I in 756. The scene shows .webp",dalle_2025_01_19_172423_6d069c73.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172423_6d069c73.webp
"DALL·E 2025-01-19 17.24.34 - A baroque-style painting inspired by the works of Rubens, depicting the second coronation of Pepin the Short by Pope Stephen II in 754. The scene show.webp",dalle_2025_01_19_172434_c635e5a4.webp,https://ppxmtnuewcixbbmhnzzc.supabase.co/storage/v1/object/public/evenements-image/dalle_2025_01_19_172434_c635e5a4.webp
